department,job,tmdb_id,crew_id
Crew,Sound Recordist,11562,1458530
Sound,Foley,11562,92376
Sound,Foley,11562,1039164
Costume & Make-Up,Set Dressing Artist,11562,1406897
Camera,Camera Operator,11562,1459590
Lighting,Gaffer,11562,17215
Editing,Assistant Editor,11562,10574
Sound,Production Sound Mixer,11562,18857
Sound,Boom Operator,11562,1546902
Camera,Grip,11562,1546904
Crew,Driver,11562,1546907
Directing,Script Supervisor,11562,1459591
Crew,Scenic Artist,11562,1380037
Camera,Still Photographer,11562,1194262
Directing,Assistant Director,11562,1561591
Editing,Assistant Editor,11562,1562119
Crew,Transportation Co-Captain,11562,1562121
Directing,Director,10496,65420
Production,Producer,10496,57871
Production,Producer,10496,56327
Writing,Screenplay,10496,932
Camera,Director of Photography,10496,61690
Sound,Original Music Composer,10496,5912
Editing,Editor,10496,21322
Production,Casting,10496,1018357
Costume & Make-Up,Costume Design,10496,17854
Art,Production Design,10496,11745
Art,Set Decoration,10496,1331428
Costume & Make-Up,Makeup Department Head,10496,1327895
Costume & Make-Up,Costume Supervisor,10496,1331429
Crew,Property Master,10496,1403183
Art,Leadman,10496,1403184
Crew,Scenic Artist,10496,1324383
Crew,Scenic Artist,10496,1403185
Art,Construction Coordinator,10496,1403186
Art,Construction Foreman,10496,1403187
Sound,Supervising Sound Editor,10496,1031811
Editing,Dialogue Editor,10496,1403188
Editing,Dialogue Editor,10496,1403189
Editing,Dialogue Editor,10496,1342658
Editing,Dialogue Editor,10496,1387183
Sound,Sound Re-Recording Mixer,10496,1402111
Sound,Sound Re-Recording Mixer,10496,1402112
Crew,Sound Recordist,10496,556887
Sound,Foley,10496,1341784
Sound,Foley,10496,91094
Crew,Special Effects Coordinator,10496,9432
Visual Effects,Animation Supervisor,10496,1403190
Visual Effects,Visual Effects Producer,10496,1403191
Visual Effects,Visual Effects Producer,10496,1197578
Visual Effects,Visual Effects Supervisor,10496,1403192
Visual Effects,Visual Effects Supervisor,10496,1402143
Crew,Stunt Coordinator,10496,180830
Camera,Camera Operator,10496,1403194
Camera,Camera Operator,10496,1191211
Camera,Still Photographer,10496,1403196
Lighting,Gaffer,10496,1372426
Lighting,Best Boy Electric,10496,1403197
Visual Effects,Animation,10496,1403198
Costume & Make-Up,Set Costumer,10496,63103
Sound,Music Editor,10496,1401305
Crew,Transportation Coordinator,10496,1403199
Directing,Script Supervisor,10496,1403200
Production,Location Manager,10496,1403203
Crew,Digital Producer,10496,1455461
Directing,Director,16162,72024
Camera,Director of Photography,8649,149
Directing,Director,8649,1032
Writing,Screenplay,8649,1035
Sound,Sound Effects Designer,8649,1638
Writing,Storyboard,8649,2043
Production,Casting,8649,2242
Art,Production Design,8649,2366
Production,Producer,8649,2997
Editing,Editor,8649,3661
Art,Art Direction,8649,4187
Visual Effects,Visual Effects Producer,8649,6690
Costume & Make-Up,Costume Design,8649,6192
Production,Associate Producer,8649,6488
Production,Producer,8649,7170
Sound,Original Music Composer,8649,7182
Production,Co-Producer,8649,7531
Production,Associate Producer,8649,11408
Production,Executive Producer,8649,11473
Costume & Make-Up,Hairstylist,8649,15430
Camera,Still Photographer,8649,18095
Production,Co-Producer,8649,18524
Sound,Sound Mixer,8649,18857
Production,Casting Associate,8649,21969
Production,ADR Voice Casting,8649,26678
Production,Executive Producer,8649,11303
Camera,Dolly Grip,8649,58185
Sound,Foley Editor,8649,92375
Sound,ADR Editor,8649,92386
Crew,Post Production Supervisor,8649,71800
Editing,Dialogue Editor,8649,99426
Editing,Dialogue Editor,8649,142155
Writing,Novel,8649,218277
Camera,Steadicam Operator,8649,983118
Crew,Stunt Coordinator,8649,1074163
Crew,Property Master,8649,1127740
Art,Set Decoration,8649,1315679
Costume & Make-Up,Key Makeup Artist,8649,1320911
Sound,Supervising Sound Editor,8649,1333223
Visual Effects,Visual Effects Supervisor,8649,1377130
Lighting,Gaffer,8649,1395368
Sound,Sound Re-Recording Mixer,8649,1400072
Directing,Script Supervisor,8649,1402039
Sound,Supervising ADR Editor,8649,1404903
Art,Construction Coordinator,8649,1417414
Costume & Make-Up,Key Hair Stylist,8649,1437273
Production,Publicist,8649,1458534
Costume & Make-Up,Wardrobe Supervisor,8649,1470185
Crew,Driver,8649,1505468
Lighting,Electrician,8649,1510273
Costume & Make-Up,Wigmaker,8649,1521104
Sound,Music Editor,8649,1534638
Costume & Make-Up,Hairstylist,8649,1534640
Costume & Make-Up,Makeup Artist,8649,1534641
Costume & Make-Up,Makeup Artist,8649,1534642
Production,Production Supervisor,8649,1534643
Visual Effects,Visual Effects Coordinator,8649,1536554
Sound,Foley,8649,1536974
Sound,Boom Operator,8649,1546902
Camera,Camera Operator,8649,1548284
Lighting,Rigging Gaffer,8649,1550194
Camera,First Assistant Camera,8649,1550718
Camera,Grip,8649,1550719
Crew,Carpenter,8649,1550721
Crew,Chef,8649,1550722
Crew,Set Medic,8649,1550723
Crew,Special Effects Coordinator,8649,1550724
Crew,Stunts,8649,1550725
Crew,Transportation Captain,8649,1550727
Crew,Unit Publicist,8649,1550728
Crew,Visual Effects Editor,8649,1550729
Editing,Color Timer,8649,1550730
Editing,First Assistant Editor,8649,1550732
Lighting,Best Boy Electric,8649,1550733
Lighting,Rigging Grip,8649,1550801
Production,Location Manager,8649,1550802
Sound,Orchestrator,8649,1550811
Sound,Assistant Sound Editor,8649,1550812
Crew,Production Office Assistant,8649,1550817
Crew,Stand In,8649,1550818
Crew,Production Intern,8649,1550820
Crew,Transportation Co-Captain,8649,1550821
Art,Assistant Property Master,8649,1733209
Art,Set Dresser,8649,1733210
Camera,Camera Loader,8649,1733211
Camera,Key Grip,8649,1733212
Costume & Make-Up,Key Costumer,8649,1733213
Directing,Second Assistant Director,8649,1733214
Production,Assistant Production Coordinator,8649,1733215
Sound,Apprentice Sound Editor,8649,1733216
Directing,Director,31306,3131
Production,Executive Producer,31306,58471
Production,Executive Producer,10563,1296
Sound,Original Music Composer,10563,5912
Production,Casting,10563,3806
Writing,Screenplay,10563,10567
Camera,Director of Photography,10563,10418
Visual Effects,Visual Effects Supervisor,10563,15435
Production,Producer,10563,20908
Production,Producer,10563,21146
Costume & Make-Up,Costume Design,10563,22819
Editing,Editor,10563,48070
Production,Co-Producer,10563,58038
Production,Co-Producer,10563,60011
Directing,Director,10563,66039
Writing,Screenplay,10563,66040
Production,Associate Producer,10563,86907
Directing,Script Supervisor,10563,143972
Production,Executive Producer,10563,937893
Art,Art Direction,10563,1463199
Art,Set Decoration,10563,1467298
Sound,Music Supervisor,10563,1471726
Art,Production Design,10563,1521767
Costume & Make-Up,Key Hair Stylist,10563,1529447
Production,Producer,10563,1529448
Directing,Director,14484,21136
Writing,Writer,14484,818
Editing,Editor,14484,21140
Production,Casting,14484,2399
Production,Casting,14484,118863
Art,Production Design,14484,437
Art,Art Direction,14484,7717
Art,Set Decoration,14484,62144
Costume & Make-Up,Costume Design,14484,1062466
Costume & Make-Up,Makeup Artist,14484,29065
Costume & Make-Up,Hairstylist,14484,1302616
Costume & Make-Up,Hairstylist,14484,1302617
Costume & Make-Up,Makeup Artist,14484,1302618
Costume & Make-Up,Makeup Artist,14484,1302619
Costume & Make-Up,Makeup Department Head,14484,957202
Production,Executive In Charge Of Production,14484,22077
Production,Executive In Charge Of Post Production,14484,29210
Crew,Post Production Supervisor,14484,29211
Directing,Assistant Director,14484,1302620
Directing,Assistant Director,14484,1302621
Directing,Assistant Director,14484,1302622
Production,Producer,14484,111904
Production,Executive Producer,14484,4767
Production,Executive Producer,14484,4768
Production,Executive Producer,14484,2232
Production,Executive Producer,14484,51985
Production,Producer,14484,1092343
Production,Unit Production Manager,14484,960276
Camera,Director of Photography,14484,77162
Directing,Script Supervisor,14484,1342629
Camera,Still Photographer,14484,1422871
Sound,Original Music Composer,14484,4140
Production,Producer,214735,99080
Production,Producer,214735,102898
Production,Producer,214735,104637
Production,Executive Producer,214735,1024616
Production,Line Producer,214735,1181680
Directing,Director,214735,1199459
Production,Executive Producer,214735,1199460
Production,Producer,214735,1199461
Directing,Director,94857,114629
Directing,Director,32043,15175
Writing,Novel,32043,1096990
Writing,Screenplay,32043,110833
Production,Producer,32043,21024
Sound,Music,32043,59880
Camera,Director of Photography,32043,1153
Editing,Editor,32043,21794
Sound,Original Music Composer,15247,2289
Production,Producer,15247,9863
Production,Casting,15247,9904
Editing,Editor,15247,9868
Art,Production Design,15247,9869
Art,Art Direction,15247,9918
Camera,Director of Photography,15247,29893
Costume & Make-Up,Makeup Artist,15247,30703
Writing,Novel,15247,39811
Directing,Director,15247,64508
Production,Associate Producer,15247,70452
Writing,Screenplay,15247,125902
Writing,Screenplay,15247,141253
Production,Executive Producer,15247,237031
Production,Production Manager,15247,545580
Costume & Make-Up,Hairstylist,15247,958468
Directing,Director,29251,86
Sound,Original Music Composer,29251,21810
Camera,Director of Photography,29251,27051
Production,Producer,29251,1487336
Production,Producer,29251,13565
Camera,Director of Photography,5548,5241
Directing,Director,5548,10491
Editing,Editor,5548,7715
Art,Production Design,5548,6877
Writing,Writer,5548,7722
Production,Executive Producer,5548,7723
Visual Effects,Visual Effects,5548,7727
Sound,Original Music Composer,5548,7728
Production,Producer,5548,8277
Production,Casting,5548,14845
Writing,Writer,5548,44036
Camera,Director of Photography,5548,44037
Production,Casting,5548,44048
Crew,Stunts,5548,61570
Crew,Makeup Effects,5548,101608
Crew,Stunts,5548,142159
Sound,Sound Designer,5548,554887
Crew,Stunts,5548,999673
Crew,Stunts,5548,999710
Crew,Stunts,5548,999711
Crew,Stunts,5548,999712
Crew,Stunts,5548,999713
Crew,Stunts,5548,999714
Crew,Stunts,5548,999715
Crew,Stunt Coordinator,5548,999716
Crew,Makeup Effects,5548,1300663
Production,Associate Producer,5548,1428974
Sound,Original Music Composer,5549,2027
Writing,Screenplay,5549,2293
Editing,Editor,5549,3904
Crew,Stunts,5549,6328
Camera,Director of Photography,5549,7413
Writing,Characters,5549,7722
Production,Producer,5549,7723
Visual Effects,Visual Effects,5549,7727
Writing,Screenplay,5549,7765
Crew,Stunts,5549,9569
Crew,Stunt Coordinator,5549,12948
Production,Associate Producer,5549,12923
Production,Casting,5549,14845
Art,Production Design,5549,15014
Crew,Stunts,5549,16577
Crew,Stunts,5549,16643
Editing,Editor,5549,21271
Directing,Director,5549,10930
Production,Executive Producer,5549,25600
Crew,Stunts,5549,32648
Writing,Characters,5549,44036
Editing,Editor,5549,44046
Production,Casting,5549,44047
Production,Casting,5549,44048
Crew,Stunts,5549,60136
Crew,Stunts,5549,68458
Crew,Stunts,5549,107363
Crew,Stunts,5549,143900
Crew,Stunts,5549,151663
Crew,Stunts,5549,159936
Crew,Stunts,5549,161787
Crew,Stunts,5549,166285
Crew,Stunts,5549,166543
Crew,Stunts,5549,194218
Crew,Stunts,5549,195762
Crew,Stunts,5549,212803
Sound,Sound Designer,5549,554887
Crew,Stunts,5549,936505
Crew,Stunts,5549,999672
Crew,Stunts,5549,999673
Crew,Stunts,5549,999674
Crew,Stunts,5549,999676
Crew,Stunts,5549,999677
Crew,Stunts,5549,999678
Crew,Stunts,5549,999679
Crew,Stunts,5549,999680
Crew,Stunts,5549,999681
Crew,Stunts,5549,999682
Crew,Stunts,5549,999683
Crew,Stunts,5549,999684
Crew,Stunts,5549,999685
Crew,Stunts,5549,999686
Crew,Stunts,5549,999687
Crew,Stunts,5549,999688
Crew,Stunts,5549,999689
Crew,Stunts,5549,999690
Crew,Stunts,5549,999691
Crew,Stunts,5549,999692
Crew,Stunts,5549,999693
Crew,Stunts,5549,999694
Crew,Stunts,5549,999695
Crew,Stunts,5549,999696
Crew,Stunts,5549,999697
Crew,Stunts,5549,999698
Crew,Stunts,5549,999699
Crew,Stunts,5549,999700
Crew,Stunts,5549,999701
Crew,Stunts,5549,999702
Crew,Stunts,5549,999703
Crew,Stunts,5549,999704
Crew,Stunts,5549,999705
Crew,Stunts,5549,999706
Crew,Stunts,5549,999707
Crew,Stunts,5549,999708
Crew,Stunts,5549,999709
Crew,Stunts,5549,999710
Visual Effects,Animation,5549,1353148
Crew,Stunts,5549,1783005
Directing,Director,856,24
Writing,Novel,856,12821
Writing,Screenplay,856,12100
Writing,Screenplay,856,12101
Production,Producer,856,12824
Production,Executive Producer,856,489
Production,Producer,856,664
Production,Executive Producer,856,488
Production,Producer,856,30
Production,Producer,856,711
Sound,Original Music Composer,856,37
Camera,Director of Photography,856,1060
Editing,Editor,856,38
Art,Production Design,856,12825
Art,Production Design,856,715
Costume & Make-Up,Costume Design,856,498
Directing,Script Supervisor,856,1143354
Visual Effects,Animation,856,1450331
Visual Effects,Animation Manager,856,1452488
Visual Effects,Animation,856,1454249
Visual Effects,Animation Manager,856,1447383
Visual Effects,Animation Manager,856,1447556
Directing,Director,38772,16294
Writing,Writer,38772,4181
Writing,Characters,699,9856
Production,Producer,699,9861
Sound,Original Music Composer,699,9864
Art,Production Design,699,8524
Camera,Director of Photography,699,8934
Writing,Screenplay,699,9858
Directing,Director,699,10179
Production,Casting,699,10340
Production,Producer,699,10493
Sound,Original Music Composer,699,10494
Editing,Editor,699,10495
Production,Casting,699,10496
Art,Art Direction,699,10497
Art,Set Decoration,699,10498
Costume & Make-Up,Costume Design,699,10499
Writing,Screenplay,699,69678
Art,Art Direction,709,8380
Production,Casting,709,2874
Production,Casting,709,3275
Writing,Characters,709,9856
Production,Producer,709,9861
Art,Production Design,709,8524
Sound,Original Music Composer,709,7714
Art,Set Decoration,709,8526
Writing,Screenplay,709,9858
Directing,Director,709,10179
Production,Producer,709,10493
Editing,Editor,709,10495
Production,Associate Producer,709,10666
Camera,Director of Photography,709,10668
Sound,Songs,709,10676
Art,Art Direction,709,10677
Costume & Make-Up,Costume Design,709,10678
Writing,Screenplay,709,69678
Directing,Director,253,9915
Writing,Novel,253,9856
Writing,Screenplay,253,7190
Production,Producer,253,9861
Production,Producer,253,9863
Sound,Original Music Composer,253,10214
Sound,Songs,253,10215
Camera,Director of Photography,253,9867
Editing,Editor,253,10185
Editing,Editor,253,10218
Editing,Editor,253,10219
Production,Casting,253,9904
Art,Art Direction,253,10220
Art,Art Direction,253,7757
Art,Art Direction,253,8524
Costume & Make-Up,Costume Design,253,10221
Directing,Director,13511,74590
Writing,Screenplay,13511,31211
Sound,Original Music Composer,660,2289
Writing,Original Story,660,9856
Production,Producer,660,9861
Production,Producer,660,9863
Sound,Original Music Composer,660,9864
Camera,Director of Photography,660,9867
Directing,Director,660,9855
Writing,Screenplay,660,9858
Art,Production Design,660,9869
Art,Art Direction,660,9918
Production,Producer,660,9951
Writing,Screenplay,660,9952
Writing,Screenplay,660,9953
Editing,Editor,660,9954
Costume & Make-Up,Costume Design,660,9955
Directing,Director,46798,1053508
Production,Producer,11377,24
Production,Producer,11377,1091
Sound,Original Music Composer,11377,4949
Production,Producer,11377,10953
Sound,Sound Designer,11377,9349
Art,Set Decoration,11377,14348
Art,Production Design,11377,14349
Art,Art Direction,11377,14350
Costume & Make-Up,Costume Design,11377,14352
